INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000001', 'S000010', 'BP221', TO_TIMESTAMP('2025-03-13 06:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-13 06:49', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to low demand');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000226', 'S000099', 'BP097', TO_TIMESTAMP('2025-03-29 11:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-29 12:57', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Arrived on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000227', 'S000016', 'BP356', TO_TIMESTAMP('2025-03-27 09:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-27 09:57', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Mechanical issue delayed departure');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000228', 'S000054', 'BP167', TO_TIMESTAMP('2025-03-19 08:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-19 09:25', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to breakdown');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000229', 'S000022', 'BP090', TO_TIMESTAMP('2025-03-17 11:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-17 11:39', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to weather');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000230', 'S000052', 'BP091', TO_TIMESTAMP('2025-03-14 14:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-14 15:06', 'YYYY-MM-DD HH24:MI'), 'departed', 'Departed on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000231', 'S000090', 'BP172', TO_TIMESTAMP('2025-03-02 11:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-02 11:24', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Traffic jam caused delay');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000232', 'S000060', 'BP077', TO_TIMESTAMP('2025-03-17 08:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-17 08:10', 'YYYY-MM-DD HH24:MI'), 'departed', 'Left platform as planned');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000233', 'S000074', 'BP142', TO_TIMESTAMP('2025-03-19 08:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-19 08:23', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to breakdown');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000234', 'S000057', 'BP137', TO_TIMESTAMP('2025-03-25 14:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-25 14:52', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Reached as scheduled');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000235', 'S000037', 'BP244', TO_TIMESTAMP('2025-03-13 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-13 10:48', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to breakdown');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000236', 'S000048', 'BP079', TO_TIMESTAMP('2025-03-01 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-01 10:12', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Weather conditions caused delay');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000237', 'S000013', 'BP370', TO_TIMESTAMP('2025-03-02 14:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-02 15:27', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to low demand');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000238', 'S000081', 'BP228', TO_TIMESTAMP('2025-03-07 12:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-07 13:42', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to weather');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000239', 'S000039', 'BP340', TO_TIMESTAMP('2025-03-26 11:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-26 12:44', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to breakdown');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000240', 'S000039', 'BP374', TO_TIMESTAMP('2025-03-16 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-16 10:43', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Traffic jam caused delay');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000241', 'S000002', 'BP272', TO_TIMESTAMP('2025-03-11 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-11 11:53', 'YYYY-MM-DD HH24:MI'), 'departed', 'Departed on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000242', 'S000056', 'BP257', TO_TIMESTAMP('2025-03-01 06:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-01 07:37', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to low demand');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000243', 'S000051', 'BP326', TO_TIMESTAMP('2025-03-05 09:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-05 10:27', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Reached as scheduled');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000244', 'S000059', 'BP394', TO_TIMESTAMP('2025-03-28 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-28 11:34', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Arrived on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000245', 'S000026', 'BP038', TO_TIMESTAMP('2025-03-29 13:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-29 13:46', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Traffic jam caused delay');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000246', 'S000037', 'BP046', TO_TIMESTAMP('2025-03-17 13:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-17 14:36', 'YYYY-MM-DD HH24:MI'), 'departed', 'Left platform as planned');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000247', 'S000090', 'BP006', TO_TIMESTAMP('2025-03-25 14:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-25 15:39', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to low demand');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000248', 'S000035', 'BP280', TO_TIMESTAMP('2025-03-18 12:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-18 13:15', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to weather');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000249', 'S000088', 'BP178', TO_TIMESTAMP('2025-03-03 06:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-03 07:44', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Reached as scheduled');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000250', 'S000035', 'BP137', TO_TIMESTAMP('2025-03-09 09:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-09 09:32', 'YYYY-MM-DD HH24:MI'), 'departed', 'Left platform as planned');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000251', 'S000043', 'BP371', TO_TIMESTAMP('2025-03-12 06:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-12 07:36', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Traffic jam caused delay');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000252', 'S000023', 'BP121', TO_TIMESTAMP('2025-03-09 06:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-09 07:17', 'YYYY-MM-DD HH24:MI'), 'departed', 'Left platform as planned');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000253', 'S000035', 'BP319', TO_TIMESTAMP('2025-03-05 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-05 11:04', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Reached as scheduled');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000254', 'S000019', 'BP259', TO_TIMESTAMP('2025-03-30 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-30 10:27', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Weather conditions caused delay');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000255', 'S000008', 'BP036', TO_TIMESTAMP('2025-03-22 14:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-22 14:25', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Arrived on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000256', 'S000086', 'BP034', TO_TIMESTAMP('2025-03-31 12:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-31 13:14', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Traffic jam caused delay');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000257', 'S000001', 'BP291', TO_TIMESTAMP('2025-03-07 08:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-07 08:14', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to low demand');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000258', 'S000042', 'BP050', TO_TIMESTAMP('2025-03-28 14:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-28 15:15', 'YYYY-MM-DD HH24:MI'), 'departed', 'Left platform as planned');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000259', 'S000010', 'BP266', TO_TIMESTAMP('2025-03-22 12:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-22 13:21', 'YYYY-MM-DD HH24:MI'), 'departed', 'Departed on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000260', 'S000053', 'BP167', TO_TIMESTAMP('2025-03-30 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-30 11:24', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to weather');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000261', 'S000073', 'BP207', TO_TIMESTAMP('2025-03-19 08:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-19 08:54', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Mechanical issue delayed departure');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000262', 'S000067', 'BP161', TO_TIMESTAMP('2025-03-28 13:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-28 13:43', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Mechanical issue delayed departure');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000263', 'S000077', 'BP234', TO_TIMESTAMP('2025-03-09 06:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-09 07:53', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Arrived on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000264', 'S000088', 'BP120', TO_TIMESTAMP('2025-03-20 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-20 11:09', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Arrived on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000265', 'S000094', 'BP061', TO_TIMESTAMP('2025-03-04 13:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-04 14:03', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to weather');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000266', 'S000067', 'BP065', TO_TIMESTAMP('2025-03-14 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-14 10:26', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Traffic jam caused delay');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000267', 'S000027', 'BP065', TO_TIMESTAMP('2025-03-30 14:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-30 15:31', 'YYYY-MM-DD HH24:MI'), 'departed', 'Departed on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000268', 'S000037', 'BP238', TO_TIMESTAMP('2025-03-06 11:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-06 12:27', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Weather conditions caused delay');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000269', 'S000092', 'BP295', TO_TIMESTAMP('2025-03-07 06:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-07 07:36', 'YYYY-MM-DD HH24:MI'), 'departed', 'Departed on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000270', 'S000088', 'BP068', TO_TIMESTAMP('2025-03-10 06:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-10 07:05', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to low demand');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000271', 'S000046', 'BP379', TO_TIMESTAMP('2025-03-17 11:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-17 12:06', 'YYYY-MM-DD HH24:MI'), 'departed', 'Departed on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000272', 'S000007', 'BP041', TO_TIMESTAMP('2025-03-17 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-17 11:12', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Weather conditions caused delay');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000273', 'S000003', 'BP236', TO_TIMESTAMP('2025-03-07 07:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-07 08:38', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Mechanical issue delayed departure');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000274', 'S000028', 'BP202', TO_TIMESTAMP('2025-03-24 09:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-24 09:16', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to breakdown');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000275', 'S000055', 'BP175', TO_TIMESTAMP('2025-03-12 13:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-12 13:28', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Reached as scheduled');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000276', 'S000004', 'BP359', TO_TIMESTAMP('2025-03-28 08:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-28 08:46', 'YYYY-MM-DD HH24:MI'), 'departed', 'Left platform as planned');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000277', 'S000018', 'BP374', TO_TIMESTAMP('2025-03-06 07:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-06 07:17', 'YYYY-MM-DD HH24:MI'), 'departed', 'Departed on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000278', 'S000047', 'BP050', TO_TIMESTAMP('2025-03-13 14:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-13 15:26', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Traffic jam caused delay');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000279', 'S000081', 'BP190', TO_TIMESTAMP('2025-03-09 12:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-09 12:28', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to breakdown');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000280', 'S000054', 'BP078', TO_TIMESTAMP('2025-03-28 13:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-28 14:38', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Weather conditions caused delay');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000281', 'S000093', 'BP183', TO_TIMESTAMP('2025-03-28 08:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-28 10:00', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Arrived on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000282', 'S000076', 'BP373', TO_TIMESTAMP('2025-03-25 13:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-25 14:18', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to low demand');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000283', 'S000099', 'BP231', TO_TIMESTAMP('2025-03-29 08:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-29 09:48', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Arrived on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000284', 'S000078', 'BP175', TO_TIMESTAMP('2025-03-27 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-27 11:31', 'YYYY-MM-DD HH24:MI'), 'departed', 'Left platform as planned');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000285', 'S000065', 'BP098', TO_TIMESTAMP('2025-03-23 09:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-23 10:16', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to low demand');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000286', 'S000016', 'BP001', TO_TIMESTAMP('2025-03-03 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-03 11:53', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to low demand');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000287', 'S000033', 'BP014', TO_TIMESTAMP('2025-03-12 09:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-12 09:10', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to weather');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000288', 'S000061', 'BP203', TO_TIMESTAMP('2025-03-02 12:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-02 13:07', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to breakdown');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000289', 'S000068', 'BP117', TO_TIMESTAMP('2025-03-18 06:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-18 06:52', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to breakdown');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000290', 'S000041', 'BP225', TO_TIMESTAMP('2025-03-14 09:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-14 09:19', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Mechanical issue delayed departure');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000291', 'S000075', 'BP357', TO_TIMESTAMP('2025-03-26 11:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-26 11:28', 'YYYY-MM-DD HH24:MI'), 'departed', 'Departed on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000292', 'S000089', 'BP137', TO_TIMESTAMP('2025-03-06 11:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-06 11:33', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to low demand');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000293', 'S000047', 'BP219', TO_TIMESTAMP('2025-03-01 11:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-01 12:21', 'YYYY-MM-DD HH24:MI'), 'departed', 'Left platform as planned');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000294', 'S000055', 'BP334', TO_TIMESTAMP('2025-03-06 11:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-06 11:12', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Reached as scheduled');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000295', 'S000002', 'BP375', TO_TIMESTAMP('2025-03-17 06:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-17 06:51', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Mechanical issue delayed departure');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000296', 'S000028', 'BP347', TO_TIMESTAMP('2025-03-28 06:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-28 07:04', 'YYYY-MM-DD HH24:MI'), 'departed', 'Departed on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000297', 'S000005', 'BP313', TO_TIMESTAMP('2025-03-21 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-21 11:54', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to weather');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000298', 'S000042', 'BP106', TO_TIMESTAMP('2025-03-05 07:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-05 08:04', 'YYYY-MM-DD HH24:MI'), 'departed', 'Departed on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000299', 'S000056', 'BP335', TO_TIMESTAMP('2025-03-20 07:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-20 07:53', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Reached as scheduled');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000300', 'S000049', 'BP071', TO_TIMESTAMP('2025-03-06 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-06 11:35', 'YYYY-MM-DD HH24:MI'), 'departed', 'Departed on time');
