INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000001', 'D0401', NULL, 'B0216', TO_DATE('2025-01-19 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-19 22:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Regular shift');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000337', 'D0022', 'D0369', 'B0174', TO_DATE('2025-03-11 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-12 02:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Emergency support');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000338', 'D0499', NULL, 'B0266', TO_DATE('2025-02-14 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-14 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Training');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000339', 'D0126', NULL, 'B0018', TO_DATE('2025-04-20 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-20 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Emergency support');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000340', 'D0436', 'D0001', 'B0034', TO_DATE('2025-02-04 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-04 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Special event');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000341', 'D0005', NULL, 'B0256', TO_DATE('2025-04-30 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-30 21:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Holiday service');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000345', 'D0038', NULL, 'B0248', TO_DATE('2025-03-03 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-04 02:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Emergency support');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000346', 'D0150', NULL, 'B0062', TO_DATE('2025-04-11 06:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-11 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Holiday service');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000349', 'D0287', NULL, 'B0370', TO_DATE('2025-04-13 06:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-13 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Emergency support');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000350', 'D0429', 'D0470', 'B0022', TO_DATE('2025-01-11 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-11 23:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Regular shift');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000353', 'D0436', NULL, 'B0494', TO_DATE('2025-04-24 06:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-24 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Training');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000356', 'D0458', 'D0328', 'B0406', TO_DATE('2025-03-31 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-31 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Training');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000359', 'D0439', NULL, 'B0335', TO_DATE('2025-04-09 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-09 21:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Holiday service');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000360', 'D0082', NULL, 'B0075', TO_DATE('2025-01-09 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-10 01:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Holiday service');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000361', 'D0375', NULL, 'B0244', TO_DATE('2025-01-09 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-09 19:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000363', 'D0071', NULL, 'B0041', TO_DATE('2025-04-04 08:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-04 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Emergency support');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000364', 'D0344', NULL, 'B0288', TO_DATE('2025-01-17 08:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-17 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Emergency support');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000366', 'D0127', NULL, 'B0021', TO_DATE('2025-02-13 06:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-13 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Training');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000367', 'D0298', NULL, 'B0438', TO_DATE('2025-03-16 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-16 23:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Special event');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000368', 'D0139', NULL, 'B0037', TO_DATE('2025-02-01 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-01 19:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Training');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000370', 'D0250', NULL, 'B0497', TO_DATE('2025-02-14 08:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-14 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Emergency support');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000374', 'D0291', 'D0075', 'B0246', TO_DATE('2025-03-02 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-02 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Special event');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000375', 'D0428', NULL, 'B0472', TO_DATE('2025-04-01 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-02 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Emergency support');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000376', 'D0040', NULL, 'B0088', TO_DATE('2025-02-23 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-23 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Emergency support');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000377', 'D0231', NULL, 'B0481', TO_DATE('2025-04-15 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-15 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Emergency support');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000380', 'D0480', NULL, 'B0408', TO_DATE('2025-02-10 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-11 01:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Emergency support');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000382', 'D0147', NULL, 'B0217', TO_DATE('2025-02-24 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-24 23:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000384', 'D0088', NULL, 'B0356', TO_DATE('2025-03-29 06:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-29 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Emergency support');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000385', 'D0490', 'D0286', 'B0246', TO_DATE('2025-03-04 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-04 20:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Training');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000387', 'D0233', 'D0162', 'B0175', TO_DATE('2025-04-22 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-22 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Holiday service');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000392', 'D0007', NULL, 'B0054', TO_DATE('2025-01-24 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-25 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Emergency support');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000395', 'D0403', NULL, 'B0280', TO_DATE('2025-04-28 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-28 23:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Emergency support');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000397', 'D0475', 'D0382', 'B0440', TO_DATE('2025-01-27 08:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-27 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Training');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000398', 'D0075', NULL, 'B0107', TO_DATE('2025-01-05 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-05 22:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Special event');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000399', 'D0390', NULL, 'B0152', TO_DATE('2025-01-01 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-01 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Training');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000400', 'D0466', NULL, 'B0032', TO_DATE('2025-02-14 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-14 20:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Regular shift');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000402', 'D0101', NULL, 'B0183', TO_DATE('2025-04-14 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-15 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Special event');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000406', 'D0216', NULL, 'B0439', TO_DATE('2025-04-08 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-08 21:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Holiday service');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000412', 'D0071', NULL, 'B0253', TO_DATE('2025-03-04 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-04 19:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Training');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000413', 'D0304', 'D0391', 'B0267', TO_DATE('2025-01-17 06:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-17 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Training');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000416', 'D0230', 'D0415', 'B0351', TO_DATE('2025-02-06 06:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-06 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Emergency support');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000419', 'D0296', NULL, 'B0166', TO_DATE('2025-02-26 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-26 23:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000420', 'D0216', 'D0437', 'B0405', TO_DATE('2025-04-27 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-27 23:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Holiday service');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000421', 'D0029', NULL, 'B0478', TO_DATE('2025-04-09 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-09 22:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Emergency support');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000422', 'D0448', NULL, 'B0492', TO_DATE('2025-02-04 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-04 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Training');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000427', 'D0436', 'D0010', 'B0039', TO_DATE('2025-01-23 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-23 20:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Emergency support');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000429', 'D0126', NULL, 'B0011', TO_DATE('2025-04-17 06:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-17 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000430', 'D0366', NULL, 'B0396', TO_DATE('2025-02-24 07:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-24 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000432', 'D0187', NULL, 'B0160', TO_DATE('2025-02-25 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-26 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Holiday service');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000433', 'D0308', NULL, 'B0354', TO_DATE('2025-02-28 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-01 02:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Special event');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000434', 'D0109', NULL, 'B0277', TO_DATE('2025-04-23 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-24 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Regular shift');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000436', 'D0367', 'D0220', 'B0068', TO_DATE('2025-03-03 07:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-03 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Emergency support');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000439', 'D0252', 'D0208', 'B0015', TO_DATE('2025-02-20 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-20 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Training');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000441', 'D0049', NULL, 'B0272', TO_DATE('2025-03-04 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-04 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Emergency support');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000443', 'D0493', NULL, 'B0467', TO_DATE('2025-04-12 06:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-12 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Special event');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000445', 'D0007', NULL, 'B0395', TO_DATE('2025-03-29 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-30 01:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Emergency support');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000446', 'D0171', 'D0303', 'B0081', TO_DATE('2025-01-17 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-17 22:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Regular shift');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000447', 'D0144', NULL, 'B0022', TO_DATE('2025-04-25 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-26 01:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
