-- Bus
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0001', 'C020', 'K3320A', 'Mercedes-Benz OC500', 50, 'inactive', 2006, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0349', 'C011', 'J4036B', 'Mercedes-Benz OC500', 45, 'under_maintenance', 2009, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0350', 'C013', 'P4473E', 'Isuzu LV423R', 44, 'retired', 2013, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0351', 'C005', 'P7332B', 'Hino RK8', 45, 'under_maintenance', 2023, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0352', 'C017', 'W6484D', 'Mercedes-Benz OC500', 52, 'inactive', 2013, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0353', 'C006', 'P6948E', 'Scania K410', 48, 'retired', 2025, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0354', 'C004', 'J6405D', 'Isuzu LV423R', 50, 'inactive', 2020, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0355', 'C002', 'W5336A', 'Scania K410', 44, 'inactive', 2003, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0356', 'C002', 'W6471E', 'Mercedes-Benz OC500', 50, 'inactive', 2004, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0357', 'C001', 'P6703D', 'MAN A95', 50, 'active', 2014, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0358', 'C014', 'J9566B', 'Scania K410', 44, 'active', 2000, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0359', 'C012', 'K7487E', 'Mercedes-Benz OC500', 48, 'retired', 2011, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0360', 'C006', 'B6955E', 'MAN A95', 48, 'retired', 2017, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0361', 'C018', 'P2891E', 'Mercedes-Benz OC500', 50, 'retired', 2013, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0362', 'C003', 'K9250D', 'Mercedes-Benz OC500', 45, 'active', 2023, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0363', 'C018', 'W5182A', 'MAN A95', 52, 'retired', 2025, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0364', 'C001', 'W3856E', 'MAN A95', 50, 'under_maintenance', 2016, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0365', 'C005', 'P6622E', 'Isuzu LV423R', 48, 'active', 2014, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0366', 'C006', 'W9292B', 'Hino RK8', 45, 'inactive', 2001, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0367', 'C018', 'J4465E', 'Isuzu LV423R', 50, 'inactive', 2012, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0368', 'C019', 'J3769D', 'MAN A95', 45, 'under_maintenance', 2007, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0369', 'C016', 'W9284C', 'Scania K410', 44, 'retired', 2018, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0370', 'C017', 'J6907A', 'Scania K410', 40, 'retired', 2015, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0371', 'C015', 'K7040C', 'Isuzu LV423R', 44, 'retired', 2021, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0372', 'C010', 'B1531C', 'Hino RK8', 48, 'under_maintenance', 2001, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0373', 'C011', 'B5654B', 'Hino RK8', 40, 'inactive', 2011, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0374', 'C004', 'P2982C', 'Volvo B11R', 50, 'inactive', 2016, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0375', 'C019', 'W6541E', 'Mercedes-Benz OC500', 44, 'under_maintenance', 2023, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0376', 'C008', 'J4613E', 'Scania K410', 50, 'active', 2015, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0377', 'C018', 'K1868A', 'Isuzu LV423R', 44, 'retired', 2010, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0378', 'C016', 'P8087A', 'MAN A95', 40, 'active', 2023, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0379', 'C013', 'W5548B', 'Hino RK8', 40, 'inactive', 2024, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0380', 'C004', 'B1921C', 'Isuzu LV423R', 45, 'inactive', 2020, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0381', 'C009', 'P5997D', 'Volvo B11R', 40, 'under_maintenance', 2010, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0382', 'C013', 'W1498A', 'MAN A95', 48, 'active', 2009, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0383', 'C006', 'W3295D', 'Volvo B11R', 40, 'active', 2013, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0384', 'C006', 'W9350B', 'MAN A95', 50, 'under_maintenance', 2011, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0385', 'C018', 'J8607A', 'Hino RK8', 50, 'active', 2014, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0386', 'C012', 'B5881C', 'Hino RK8', 40, 'under_maintenance', 2006, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0387', 'C016', 'J8733E', 'Mercedes-Benz OC500', 40, 'inactive', 2016, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0388', 'C011', 'W3189A', 'Volvo B11R', 48, 'active', 2007, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0389', 'C004', 'K8891D', 'Mercedes-Benz OC500', 40, 'active', 2000, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0390', 'C010', 'B5138B', 'MAN A95', 45, 'inactive', 2008, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0391', 'C015', 'K7118D', 'Volvo B11R', 44, 'active', 2015, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0392', 'C012', 'W9417E', 'Mercedes-Benz OC500', 50, 'inactive', 2024, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0393', 'C019', 'J2821B', 'MAN A95', 52, 'inactive', 2013, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0394', 'C012', 'K3915A', 'Volvo B11R', 48, 'inactive', 2007, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0395', 'C020', 'B6465B', 'Mercedes-Benz OC500', 50, 'under_maintenance', 2004, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0396', 'C016', 'J2269D', 'Hino RK8', 40, 'inactive', 2022, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0397', 'C017', 'J2838E', 'MAN A95', 50, 'active', 2012, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0398', 'C014', 'J6315D', 'Mercedes-Benz OC500', 50, 'active', 2024, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0399', 'C013', 'W8382E', 'Volvo B11R', 44, 'retired', 2016, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0400', 'C004', 'J5703A', 'Mercedes-Benz OC500', 44, 'active', 2006, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0401', 'C015', 'B8073A', 'MAN A95', 48, 'inactive', 2023, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0402', 'C014', 'K2145B', 'Hino RK8', 40, 'active', 2008, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0403', 'C019', 'P8156D', 'Mercedes-Benz OC500', 40, 'active', 2001, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0404', 'C018', 'B6027D', 'Isuzu LV423R', 45, 'retired', 2008, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0405', 'C013', 'B7392A', 'Mercedes-Benz OC500', 44, 'inactive', 2014, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0406', 'C012', 'K9343D', 'MAN A95', 44, 'retired', 2025, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0407', 'C014', 'P3795C', 'MAN A95', 45, 'retired', 2013, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0408', 'C011', 'J5991E', 'Volvo B11R', 40, 'inactive', 2019, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0409', 'C017', 'J5791E', 'Hino RK8', 52, 'retired', 2014, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0410', 'C016', 'W7053D', 'Volvo B11R', 50, 'active', 2015, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0411', 'C010', 'J8119D', 'MAN A95', 48, 'retired', 2005, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0412', 'C010', 'J1639A', 'Hino RK8', 40, 'under_maintenance', 2025, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0413', 'C010', 'B5806C', 'Volvo B11R', 44, 'under_maintenance', 2023, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0414', 'C015', 'W2987A', 'Mercedes-Benz OC500', 45, 'inactive', 2005, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0415', 'C006', 'K3316C', 'Scania K410', 40, 'retired', 2020, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0416', 'C014', 'K7980A', 'Isuzu LV423R', 50, 'retired', 2003, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0417', 'C007', 'J1477B', 'Mercedes-Benz OC500', 52, 'inactive', 2006, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0418', 'C013', 'P5040A', 'Mercedes-Benz OC500', 40, 'inactive', 2025, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0419', 'C006', 'P8276D', 'Hino RK8', 48, 'under_maintenance', 2006, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0420', 'C018', 'B9016D', 'Isuzu LV423R', 50, 'retired', 2000, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0421', 'C017', 'B1069C', 'Hino RK8', 50, 'retired', 2001, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0422', 'C009', 'K8164C', 'Scania K410', 40, 'retired', 2012, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0423', 'C005', 'B2146E', 'MAN A95', 48, 'retired', 2022, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0424', 'C016', 'K1878C', 'Volvo B11R', 52, 'under_maintenance', 2000, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0425', 'C010', 'P9980C', 'Hino RK8', 40, 'retired', 2014, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0426', 'C015', 'J9243C', 'Mercedes-Benz OC500', 50, 'inactive', 2001, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0427', 'C002', 'J2164D', 'Isuzu LV423R', 44, 'active', 2008, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0428', 'C002', 'P9695B', 'Hino RK8', 44, 'under_maintenance', 2017, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0429', 'C001', 'K4550D', 'Mercedes-Benz OC500', 40, 'retired', 2015, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0430', 'C016', 'W1074A', 'Volvo B11R', 45, 'retired', 2009, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0431', 'C009', 'B2418E', 'Mercedes-Benz OC500', 52, 'active', 2018, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0432', 'C007', 'P8777A', 'Isuzu LV423R', 44, 'active', 2016, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0433', 'C020', 'K6861E', 'Hino RK8', 45, 'retired', 2012, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0434', 'C019', 'K3717D', 'Isuzu LV423R', 44, 'active', 2005, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0435', 'C006', 'P1137B', 'Isuzu LV423R', 50, 'active', 2013, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0436', 'C019', 'W1398C', 'Volvo B11R', 52, 'active', 2025, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0437', 'C001', 'P9152C', 'Isuzu LV423R', 48, 'inactive', 2025, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0438', 'C012', 'K7063A', 'Mercedes-Benz OC500', 45, 'active', 2007, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0439', 'C013', 'W7868E', 'Isuzu LV423R', 45, 'inactive', 2002, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0440', 'C001', 'K7984D', 'Isuzu LV423R', 40, 'active', 2005, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0441', 'C011', 'J1822D', 'Volvo B11R', 52, 'retired', 2022, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0442', 'C007', 'P8433A', 'Scania K410', 40, 'active', 2017, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0443', 'C018', 'B3098A', 'MAN A95', 52, 'under_maintenance', 2000, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0444', 'C015', 'J2843E', 'Volvo B11R', 45, 'active', 2025, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0445', 'C004', 'W7296C', 'Scania K410', 48, 'under_maintenance', 2003, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0446', 'C019', 'K5650E', 'Volvo B11R', 52, 'inactive', 2007, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0447', 'C013', 'B3176B', 'Isuzu LV423R', 50, 'inactive', 2009, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0448', 'C008', 'P2197C', 'Scania K410', 40, 'inactive', 2004, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0449', 'C019', 'W2567E', 'Mercedes-Benz OC500', 52, 'inactive', 2013, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0450', 'C008', 'W1799D', 'Volvo B11R', 45, 'inactive', 2021, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0451', 'C004', 'J4323E', 'Hino RK8', 45, 'under_maintenance', 2005, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0452', 'C014', 'W4984C', 'Mercedes-Benz OC500', 50, 'active', 2010, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0453', 'C010', 'K7006A', 'Volvo B11R', 44, 'inactive', 2020, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0454', 'C019', 'B8749D', 'Isuzu LV423R', 50, 'retired', 2021, 'Accident repair');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0455', 'C018', 'K1831B', 'Scania K410', 45, 'retired', 2011, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0456', 'C007', 'P9559E', 'Isuzu LV423R', 40, 'under_maintenance', 2007, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0457', 'C006', 'B9819C', 'MAN A95', 45, 'inactive', 2018, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0458', 'C010', 'K4699A', 'Hino RK8', 52, 'retired', 2013, 'Operational bus');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0459', 'C016', 'J9321C', 'Mercedes-Benz OC500', 52, 'active', 2015, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0460', 'C006', 'K6267E', 'MAN A95', 48, 'active', 2021, 'Newly purchased');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0461', 'C008', 'K1439C', 'Scania K410', 45, 'active', 2013, 'Awaiting spare parts');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0462', 'C014', 'J3727B', 'Hino RK8', 40, 'active', 2016, 'Routine service');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0463', 'C019', 'K5509B', 'Isuzu LV423R', 50, 'active', 2017, 'Reserved for holiday peak');
INSERT INTO BUS (BUS_ID, COMPANY_ID, PLATE_NO, MODEL, CAPACITY, STATUS, YEAR, REMARKS) VALUES ('B0464', 'C020', 'B6575C', 'Volvo B11R', 50, 'under_maintenance', 2017, 'Accident repair');
