INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80001, 318, 'BUS80001', 'Recognize Model', 36, 'Active', 2024, 'Standard Coach');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8224, 103, 7007, 'S8224', 'Retail', 48, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8225, 105, 7011, 'S8225', 'Retail', 49, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8226, 112, 7015, 'S8226', 'Retail', 18, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8227, 120, 7014, 'S8227', 'Retail', 38, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8228, 120, 7014, 'S8228', 'Retail', 42, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8229, 120, 7007, 'S8229', 'Retail', 58, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8230, 113, 7012, 'S8230', 'Retail', 25, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8231, 117, 7019, 'S8231', 'Retail', 70, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8232, 117, 7018, 'S8232', 'Retail', 70, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8233, 106, 7015, 'S8233', 'Retail', 14, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8234, 110, 7004, 'S8234', 'Retail', 88, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8235, 114, 7019, 'S8235', 'Retail', 83, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8236, 106, 7004, 'S8236', 'Retail', 63, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8237, 119, 7019, 'S8237', 'Retail', 88, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8238, 105, 7007, 'S8238', 'Retail', 49, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8239, 109, 7008, 'S8239', 'Retail', 15, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8240, 107, 7006, 'S8240', 'Retail', 66, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8241, 109, 7002, 'S8241', 'Retail', 23, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8242, 119, 7020, 'S8242', 'Retail', 26, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8243, 111, 7016, 'S8243', 'Retail', 19, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8244, 101, 7015, 'S8244', 'Retail', 16, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8245, 120, 7001, 'S8245', 'Retail', 40, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8246, 115, 7020, 'S8246', 'Retail', 29, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8247, 110, 7009, 'S8247', 'Retail', 58, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8248, 107, 7020, 'S8248', 'Retail', 71, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8249, 118, 7008, 'S8249', 'Retail', 91, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8250, 111, 7009, 'S8250', 'Retail', 86, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8251, 110, 7007, 'S8251', 'Retail', 91, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8252, 116, 7002, 'S8252', 'Retail', 93, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8253, 113, 7009, 'S8253', 'Retail', 37, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8254, 106, 7003, 'S8254', 'Retail', 14, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8255, 104, 7005, 'S8255', 'Retail', 48, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8256, 119, 7002, 'S8256', 'Retail', 75, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8257, 116, 7018, 'S8257', 'Retail', 33, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8258, 119, 7012, 'S8258', 'Retail', 65, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8259, 102, 7003, 'S8259', 'Retail', 19, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8260, 111, 7011, 'S8260', 'Retail', 47, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8261, 103, 7020, 'S8261', 'Retail', 87, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8262, 104, 7019, 'S8262', 'Retail', 10, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8263, 102, 7010, 'S8263', 'Retail', 48, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8264, 105, 7007, 'S8264', 'Retail', 52, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8265, 116, 7005, 'S8265', 'Retail', 25, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8266, 106, 7010, 'S8266', 'Retail', 37, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8267, 101, 7015, 'S8267', 'Retail', 23, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8268, 118, 7005, 'S8268', 'Retail', 70, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8269, 113, 7007, 'S8269', 'Retail', 25, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8270, 119, 7005, 'S8270', 'Retail', 90, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8271, 120, 7019, 'S8271', 'Retail', 24, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8272, 110, 7004, 'S8272', 'Retail', 62, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8273, 109, 7011, 'S8273', 'Retail', 91, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8274, 102, 7009, 'S8274', 'Retail', 29, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8275, 116, 7014, 'S8275', 'Retail', 41, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8276, 102, 7005, 'S8276', 'Retail', 10, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8277, 108, 7009, 'S8277', 'Retail', 26, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8278, 118, 7006, 'S8278', 'Retail', 28, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8279, 113, 7016, 'S8279', 'Retail', 81, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8280, 104, 7004, 'S8280', 'Retail', 49, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8281, 105, 7009, 'S8281', 'Retail', 46, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8282, 107, 7004, 'S8282', 'Retail', 97, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8283, 114, 7020, 'S8283', 'Retail', 75, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8284, 116, 7017, 'S8284', 'Retail', 14, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8285, 109, 7003, 'S8285', 'Retail', 75, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8286, 120, 7012, 'S8286', 'Retail', 41, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8287, 113, 7012, 'S8287', 'Retail', 36, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8288, 110, 7007, 'S8288', 'Retail', 31, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8289, 101, 7020, 'S8289', 'Retail', 15, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8290, 115, 7011, 'S8290', 'Retail', 94, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8291, 107, 7008, 'S8291', 'Retail', 49, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8292, 118, 7011, 'S8292', 'Retail', 92, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8293, 105, 7007, 'S8293', 'Retail', 44, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8294, 104, 7013, 'S8294', 'Retail', 44, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8295, 109, 7006, 'S8295', 'Retail', 61, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8296, 108, 7013, 'S8296', 'Retail', 54, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8297, 111, 7018, 'S8297', 'Retail', 12, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8298, 113, 7008, 'S8298', 'Retail', 68, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8299, 108, 7009, 'S8299', 'Retail', 35, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8300, 112, 7020, 'S8300', 'Retail', 38, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8301, 112, 7018, 'S8301', 'Retail', 71, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8302, 113, 7017, 'S8302', 'Retail', 46, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8303, 118, 7012, 'S8303', 'Retail', 97, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8304, 112, 7020, 'S8304', 'Retail', 89, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8305, 116, 7015, 'S8305', 'Retail', 32, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8306, 116, 7009, 'S8306', 'Retail', 64, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8307, 106, 7018, 'S8307', 'Retail', 61, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
INSERT INTO Shop (shopID, stationID, tenantID, shopNo, shopType, shopSize, rentalFee, deposit, contractStart, contractEnd, status) VALUES (8308, 106, 7008, 'S8308', 'Retail', 54, 1000.00, 500.00, TO_DATE('2023-01-01', 'YYYY-MM-DD'), TO_DATE('2026-01-01', 'YYYY-MM-DD'), 'active');
